Price,Close,High,Low,Open,Volume
2023-01-09,3.9100000858306885,4.127999782562256,3.7809998989105225,3.809999942779541,130276
2023-01-10,3.6389999389648438,3.9110000133514404,3.5460000038146973,3.9110000133514404,112231
2023-01-11,3.6710000038146973,3.7769999504089355,3.421999931335449,3.575000047683716,133203
2023-01-12,3.694999933242798,3.946000099182129,3.6070001125335693,3.694000005722046,123743
2023-01-13,3.4189999103546143,3.759999990463257,3.384000062942505,3.677000045776367,112096
2023-01-17,3.5859999656677246,3.7890000343322754,3.5209999084472656,3.556999921798706,143310
2023-01-18,3.311000108718872,3.6440000534057617,3.2739999294281006,3.628000020980835,119853
2023-01-19,3.2750000953674316,3.3959999084472656,3.186000108718872,3.2929999828338623,99670
2023-01-20,3.1740000247955322,3.3889999389648438,3.0910000801086426,3.203000068664551,106735
2023-01-23,3.447000026702881,3.563999891281128,3.243000030517578,3.450000047683716,130377
2023-01-24,3.257999897003174,3.5950000286102295,3.2239999771118164,3.450000047683716,62585
2023-01-25,3.066999912261963,3.250999927520752,2.992000102996826,3.242000102996826,40750
2023-01-26,2.944000005722046,3.003000020980835,2.760999917984009,3.003000020980835,47669
2023-01-27,3.1089999675750732,3.1760001182556152,2.8320000171661377,2.875999927520752,128689
2023-01-30,2.677000045776367,2.7730000019073486,2.611999988555908,2.7200000286102295,167291
2023-01-31,2.684000015258789,2.753000020980835,2.614000082015991,2.684999942779541,145544
2023-02-01,2.4679999351501465,2.7799999713897705,2.4630000591278076,2.7300000190734863,210664
2023-02-02,2.4560000896453857,2.5969998836517334,2.430999994277954,2.503999948501587,160777
2023-02-03,2.4100000858306885,2.515000104904175,2.3410000801086426,2.4570000171661377,145394
2023-02-06,2.4570000171661377,2.5,2.365000009536743,2.421999931335449,138819
2023-02-07,2.5840001106262207,2.615000009536743,2.4230000972747803,2.499000072479248,228475
2023-02-08,2.3959999084472656,2.6570000648498535,2.367000102996826,2.5989999771118164,204605
2023-02-09,2.430000066757202,2.5290000438690186,2.3499999046325684,2.4110000133514404,227981
2023-02-10,2.5139999389648438,2.5889999866485596,2.4100000858306885,2.4639999866485596,230687
2023-02-13,2.4049999713897705,2.609999895095825,2.375999927520752,2.5799999237060547,251399
2023-02-14,2.566999912261963,2.622999906539917,2.4149999618530273,2.427000045776367,169804
2023-02-15,2.4709999561309814,2.6070001125335693,2.446000099182129,2.6029999256134033,147505
2023-02-16,2.3889999389648438,2.559000015258789,2.3580000400543213,2.4639999866485596,141459
2023-02-17,2.2750000953674316,2.4200000762939453,2.2200000286102295,2.3910000324249268,133999
2023-02-21,2.072999954223633,2.2950000762939453,2.056999921798706,2.2249999046325684,108507
2023-02-22,2.1740000247955322,2.302000045776367,1.9670000076293945,2.065999984741211,57853
2023-02-23,2.313999891281128,2.377000093460083,2.0950000286102295,2.1610000133514404,57085
2023-02-24,2.4509999752044678,2.5769999027252197,2.306999921798706,2.3450000286102295,168130
2023-02-27,2.7309999465942383,2.740000009536743,2.553999900817871,2.6500000953674316,238896
2023-02-28,2.746999979019165,2.7880001068115234,2.568000078201294,2.7230000495910645,160843
2023-03-01,2.811000108718872,2.8389999866485596,2.6640000343322754,2.7690000534057617,157116
2023-03-02,2.765000104904175,2.86299991607666,2.7100000381469727,2.811000108718872,134243
2023-03-03,3.009000062942505,3.0269999504089355,2.7720000743865967,2.7890000343322754,185066
2023-03-06,2.572000026702881,2.8299999237060547,2.5320000648498535,2.8299999237060547,246373
2023-03-07,2.687000036239624,2.697999954223633,2.50600004196167,2.6029999256134033,149484
2023-03-08,2.5510001182556152,2.694000005722046,2.5190000534057617,2.6619999408721924,132610
2023-03-09,2.5429999828338623,2.6440000534057617,2.4649999141693115,2.5899999141693115,138147
2023-03-10,2.430000066757202,2.562000036239624,2.424999952316284,2.49399995803833,127165
2023-03-13,2.6059999465942383,2.632999897003174,2.3910000324249268,2.4260001182556152,146573
2023-03-14,2.572999954223633,2.6740000247955322,2.5299999713897705,2.624000072479248,93916
2023-03-15,2.438999891281128,2.5950000286102295,2.384000062942505,2.5769999027252197,132196
2023-03-16,2.5139999389648438,2.553999900817871,2.428999900817871,2.4830000400543213,114147
2023-03-17,2.3380000591278076,2.5339999198913574,2.3269999027252197,2.5269999504089355,118455
2023-03-20,2.2230000495910645,2.427000045776367,2.2109999656677246,2.3469998836517334,110519
2023-03-21,2.3480000495910645,2.3580000400543213,2.127000093460083,2.246000051498413,138551
2023-03-22,2.1710000038146973,2.3259999752044678,2.1519999504089355,2.322000026702881,121562
2023-03-23,2.1540000438690186,2.260999917984009,2.135999917984009,2.2149999141693115,87692
2023-03-24,2.2160000801086426,2.23799991607666,2.1410000324249268,2.1530001163482666,55636
2023-03-27,2.0880000591278076,2.1429998874664307,2.059000015258789,2.130000114440918,39811
2023-03-28,2.0299999713897705,2.121999979019165,1.9980000257492065,2.0889999866485596,62598
2023-03-29,1.9910000562667847,2.0829999446868896,1.944000005722046,2.0239999294281006,155175
2023-03-30,2.1040000915527344,2.190000057220459,2.0799999237060547,2.183000087738037,153725
2023-03-31,2.2160000801086426,2.240999937057495,2.0739998817443848,2.1070001125335693,164651
2023-04-03,2.0969998836517334,2.1600000858306885,2.015000104904175,2.0850000381469727,173583
2023-04-04,2.1059999465942383,2.1659998893737793,2.0759999752044678,2.114000082015991,149115
2023-04-05,2.1549999713897705,2.197000026702881,2.065000057220459,2.0959999561309814,147112
2023-04-06,2.010999917984009,2.180999994277954,1.9919999837875366,2.1410000324249268,0
2023-04-10,2.171999931335449,2.2230000495910645,2.010999917984009,2.0190000534057617,256800
2023-04-11,2.186000108718872,2.246999979019165,2.125999927520752,2.181999921798706,220673
2023-04-12,2.0929999351501465,2.2290000915527344,2.069000005722046,2.2209999561309814,247319
2023-04-13,2.006999969482422,2.130000114440918,1.9950000047683716,2.0840001106262207,224382
2023-04-14,2.114000082015991,2.131999969482422,1.9459999799728394,2.015000104904175,226788
2023-04-17,2.2750000953674316,2.313999891281128,2.1459999084472656,2.1500000953674316,191441
2023-04-18,2.365999937057495,2.384999990463257,2.2290000915527344,2.2899999618530273,120611
2023-04-19,2.2219998836517334,2.382999897003174,2.177000045776367,2.372999906539917,147565
2023-04-20,2.249000072479248,2.2709999084472656,2.140000104904175,2.178999900817871,115594
2023-04-21,2.2330000400543213,2.2739999294281006,2.1640000343322754,2.191999912261963,82961
2023-04-24,2.2730000019073486,2.2860000133514404,2.180999994277954,2.2200000286102295,56324
2023-04-25,2.306999921798706,2.312000036239624,2.1700000762939453,2.26200008392334,66131
2023-04-26,2.117000102996826,2.2739999294281006,2.1010000705718994,2.239000082015991,149625
2023-04-27,2.3550000190734863,2.375999927520752,2.2679998874664307,2.313999891281128,105218
2023-04-28,2.4100000858306885,2.5290000438690186,2.2850000858306885,2.3580000400543213,176420
2023-05-01,2.318000078201294,2.4100000858306885,2.2899999618530273,2.3980000019073486,108993
2023-05-02,2.2139999866485596,2.3450000286102295,2.186000108718872,2.313999891281128,127225
2023-05-03,2.1700000762939453,2.240999937057495,2.1029999256134033,2.2239999771118164,130327
2023-05-04,2.1010000705718994,2.188999891281128,2.0810000896453857,2.1570000648498535,113278
2023-05-05,2.13700008392334,2.1670000553131104,2.0309998989105225,2.0859999656677246,120689
2023-05-08,2.23799991607666,2.255000114440918,2.140000104904175,2.1480000019073486,125345
2023-05-09,2.2669999599456787,2.296999931335449,2.184000015258789,2.249000072479248,134534
2023-05-10,2.190999984741211,2.265000104904175,2.1600000858306885,2.26200008392334,126485
2023-05-11,2.190000057220459,2.255000114440918,2.1649999618530273,2.181999921798706,119033
2023-05-12,2.2660000324249268,2.3350000381469727,2.1470000743865967,2.190999984741211,159351
2023-05-15,2.375,2.384000062942505,2.25,2.265000104904175,142753
2023-05-16,2.375999927520752,2.4700000286102295,2.3410000801086426,2.372999906539917,135427
2023-05-17,2.365000009536743,2.434999942779541,2.322000026702881,2.361999988555908,139262
2023-05-18,2.5920000076293945,2.634000062942505,2.3519999980926514,2.380000114440918,186293
2023-05-19,2.5850000381469727,2.684999942779541,2.556999921798706,2.615000009536743,162128
2023-05-22,2.4000000953674316,2.569000005722046,2.367000102996826,2.568000078201294,114478
2023-05-23,2.321000099182129,2.4070000648498535,2.318000078201294,2.4000000953674316,58742
2023-05-24,2.3980000019073486,2.4149999618530273,2.316999912261963,2.3469998836517334,33040
2023-05-25,2.306999921798706,2.440999984741211,2.257999897003174,2.4130001068115234,48663
2023-05-26,2.180999994277954,2.2980000972747803,2.1429998874664307,2.2920000553131104,140560
2023-05-30,2.3269999027252197,2.447999954223633,2.256999969482422,2.4170000553131104,183534
2023-05-31,2.2660000324249268,2.4100000858306885,2.246999979019165,2.319999933242798,151831
2023-06-01,2.1579999923706055,2.2829999923706055,2.135999917984009,2.255000114440918,210624
2023-06-02,2.171999931335449,2.2330000400543213,2.138000011444092,2.1630001068115234,155169
2023-06-05,2.244999885559082,2.316999912261963,2.184000015258789,2.2139999866485596,149918
2023-06-06,2.26200008392334,2.2909998893737793,2.1730000972747803,2.2720000743865967,147732
2023-06-07,2.3289999961853027,2.3459999561309814,2.25,2.2639999389648438,182391
2023-06-08,2.3519999980926514,2.380000114440918,2.2769999504089355,2.3340001106262207,217008
2023-06-09,2.253999948501587,2.3380000591278076,2.25,2.319999933242798,169479
2023-06-12,2.2660000324249268,2.3239998817443848,2.2060000896453857,2.303999900817871,174479
2023-06-13,2.3399999141693115,2.369999885559082,2.2750000953674316,2.2839999198913574,179755
2023-06-14,2.3420000076293945,2.390000104904175,2.2939999103546143,2.3320000171661377,141175
2023-06-15,2.5329999923706055,2.568000078201294,2.315000057220459,2.3459999561309814,260280
2023-06-16,2.631999969482422,2.6530001163482666,2.5220000743865967,2.552000045776367,194535
2023-06-20,2.492000102996826,2.696000099182129,2.4839999675750732,2.628999948501587,198217
2023-06-21,2.5969998836517334,2.6019999980926514,2.447999954223633,2.486999988555908,125413
2023-06-22,2.6080000400543213,2.631999969482422,2.5290000438690186,2.5899999141693115,109156
2023-06-23,2.7290000915527344,2.740000009536743,2.5199999809265137,2.611999988555908,84433
2023-06-26,2.7909998893737793,2.815999984741211,2.7200000286102295,2.757999897003174,31600
2023-06-27,2.763000011444092,2.809000015258789,2.7239999771118164,2.7769999504089355,71154
2023-06-28,2.6029999256134033,2.8389999866485596,2.5929999351501465,2.7880001068115234,137907
2023-06-29,2.7009999752044678,2.746000051498413,2.615999937057495,2.6619999408721924,118610
2023-06-30,2.7980000972747803,2.828000068664551,2.634000062942505,2.677000045776367,147265
2023-07-03,2.7090001106262207,2.746000051498413,2.6700000762939453,2.7290000915527344,79618
2023-07-05,2.6570000648498535,2.7929999828338623,2.6480000019073486,2.6989998817443848,124912
2023-07-06,2.6089999675750732,2.687000036239624,2.5859999656677246,2.6519999504089355,109301
2023-07-07,2.5820000171661377,2.674999952316284,2.5360000133514404,2.634999990463257,103593
2023-07-10,2.6689999103546143,2.691999912261963,2.569999933242798,2.569999933242798,124495
2023-07-11,2.7309999465942383,2.747999906539917,2.630000114440918,2.6670000553131104,130580
2023-07-12,2.631999969482422,2.75,2.618000030517578,2.739000082015991,149633
2023-07-13,2.5450000762939453,2.6659998893737793,2.5390000343322754,2.6589999198913574,148019
2023-07-14,2.5390000343322754,2.6059999465942383,2.492000102996826,2.558000087738037,134591
2023-07-17,2.51200008392334,2.5799999237060547,2.4839999675750732,2.5480000972747803,110913
2023-07-18,2.628999948501587,2.6470000743865967,2.5290000438690186,2.5369999408721924,134874
2023-07-19,2.6029999256134033,2.6570000648498535,2.5840001106262207,2.619999885559082,102069
2023-07-20,2.756999969482422,2.7890000343322754,2.617000102996826,2.628999948501587,165848
2023-07-21,2.7130000591278076,2.7860000133514404,2.687000036239624,2.74399995803833,94148
2023-07-24,2.684999942779541,2.7669999599456787,2.6640000343322754,2.7209999561309814,54167
2023-07-25,2.7300000190734863,2.753999948501587,2.6559998989105225,2.703000068664551,35545
2023-07-26,2.6649999618530273,2.739000082015991,2.625,2.7200000286102295,37310
2023-07-27,2.492000102996826,2.6500000953674316,2.4630000591278076,2.627000093460083,166760
2023-07-28,2.638000011444092,2.684999942779541,2.563999891281128,2.6019999980926514,136505
2023-07-31,2.634000062942505,2.693000078201294,2.6050000190734863,2.6589999198913574,97877
2023-08-01,2.559999942779541,2.674999952316284,2.5309998989105225,2.6440000534057617,135522
2023-08-02,2.4769999980926514,2.5810000896453857,2.4570000171661377,2.578000068664551,147612
2023-08-03,2.565000057220459,2.5859999656677246,2.4739999771118164,2.4839999675750732,139151
2023-08-04,2.5769999027252197,2.61899995803833,2.5290000438690186,2.555999994277954,104012
2023-08-07,2.7249999046325684,2.753999948501587,2.571000099182129,2.5789999961853027,228905
2023-08-08,2.7769999504089355,2.8010001182556152,2.691999912261963,2.734999895095825,186795
2023-08-09,2.9590001106262207,3.0179998874664307,2.7709999084472656,2.796999931335449,312252
2023-08-10,2.763000011444092,2.997999906539917,2.746999979019165,2.9739999771118164,230514
2023-08-11,2.7699999809265137,2.8329999446868896,2.7009999752044678,2.7799999713897705,163958
2023-08-14,2.7950000762939453,2.8269999027252197,2.749000072479248,2.7760000228881836,93502
2023-08-15,2.6589999198913574,2.86299991607666,2.6470000743865967,2.809999942779541,158887
2023-08-16,2.5920000076293945,2.6740000247955322,2.568000078201294,2.6640000343322754,142515
2023-08-17,2.621000051498413,2.6700000762939453,2.575000047683716,2.6050000190734863,119544
2023-08-18,2.5510001182556152,2.635999917984009,2.5239999294281006,2.622999906539917,128027
2023-08-21,2.631999969482422,2.6600000858306885,2.555000066757202,2.559999942779541,102634
2023-08-22,2.559999942779541,2.635999917984009,2.5399999618530273,2.618000030517578,111965
2023-08-23,2.496999979019165,2.5899999141693115,2.4730000495910645,2.559999942779541,93844
2023-08-24,2.5190000534057617,2.565000057220459,2.424999952316284,2.4839999675750732,76080
2023-08-25,2.5399999618530273,2.555000066757202,2.4679999351501465,2.5169999599456787,31329
2023-08-28,2.5789999961853027,2.694999933242798,2.5439999103546143,2.634999990463257,58220
2023-08-29,2.555999994277954,2.5989999771118164,2.515000104904175,2.5789999961853027,145380
2023-08-30,2.7960000038146973,2.812999963760376,2.6470000743865967,2.680000066757202,146876
2023-08-31,2.7679998874664307,2.865000009536743,2.7079999446868896,2.802999973297119,176016
2023-09-01,2.765000104904175,2.859999895095825,2.734999895095825,2.765000104904175,127248
2023-09-05,2.5820000171661377,2.7079999446868896,2.565999984741211,2.700000047683716,178329
2023-09-06,2.509999990463257,2.614000082015991,2.503000020980835,2.5840001106262207,116663
2023-09-07,2.5789999961853027,2.614000082015991,2.5,2.5160000324249268,140334
2023-09-08,2.6050000190734863,2.6589999198913574,2.572000026702881,2.5789999961853027,101228
2023-09-11,2.6080000400543213,2.6389999389648438,2.5409998893737793,2.609999895095825,110879
2023-09-12,2.743000030517578,2.7820000648498535,2.6040000915527344,2.619999885559082,202189
2023-09-13,2.680000066757202,2.7769999504089355,2.640000104904175,2.746999979019165,191712
2023-09-14,2.7079999446868896,2.822999954223633,2.697000026702881,2.7149999141693115,154082
2023-09-15,2.6440000534057617,2.7360000610351562,2.63700008392334,2.7039999961853027,127780
2023-09-18,2.7279999256134033,2.744999885559082,2.5999999046325684,2.624000072479248,128308
2023-09-19,2.8480000495910645,2.871999979019165,2.7100000381469727,2.7290000915527344,164806
2023-09-20,2.7330000400543213,2.8239998817443848,2.693000078201294,2.819000005722046,140309
2023-09-21,2.609999895095825,2.759000062942505,2.5950000286102295,2.7320001125335693,99971
2023-09-22,2.63700008392334,2.683000087738037,2.6019999980926514,2.624000072479248,52641
2023-09-25,2.6389999389648438,2.6710000038146973,2.6059999465942383,2.6570000648498535,36175
2023-09-26,2.6559998989105225,2.6670000553131104,2.552000045776367,2.638000011444092,57087
2023-09-27,2.7639999389648438,2.7809998989105225,2.640000104904175,2.6559998989105225,136011
2023-09-28,2.944999933242798,2.9809999465942383,2.868000030517578,2.8910000324249268,123674
2023-09-29,2.928999900817871,2.996999979019165,2.8550000190734863,2.9489998817443848,114663
2023-10-02,2.8399999141693115,2.9579999446868896,2.8350000381469727,2.9579999446868896,124338
2023-10-03,2.9489998817443848,2.9660000801086426,2.819999933242798,2.8420000076293945,128578
2023-10-04,2.9619998931884766,3.055000066757202,2.934999942779541,2.940000057220459,155568
2023-10-05,3.1659998893737793,3.2049999237060547,2.9649999141693115,2.98799991607666,220407
2023-10-06,3.3380000591278076,3.364000082015991,3.1659998893737793,3.183000087738037,247997
2023-10-09,3.375999927520752,3.4709999561309814,3.322000026702881,3.3499999046325684,208300
2023-10-10,3.381999969482422,3.4489998817443848,3.3359999656677246,3.371000051498413,170101
2023-10-11,3.377000093460083,3.4539999961853027,3.2249999046325684,3.4049999713897705,211414
2023-10-12,3.3440001010894775,3.427999973297119,3.2990000247955322,3.384999990463257,160315
2023-10-13,3.2360000610351562,3.3480000495910645,3.203000068664551,3.3459999561309814,139194
2023-10-16,3.1089999675750732,3.184999942779541,3.052999973297119,3.184999942779541,165019
2023-10-17,3.0789999961853027,3.13700008392334,3.0239999294281006,3.124000072479248,133591
2023-10-18,3.055999994277954,3.1579999923706055,3.0369999408721924,3.061000108718872,122851
2023-10-19,2.9570000171661377,3.0920000076293945,2.943000078201294,3.072000026702881,138650
2023-10-20,2.8989999294281006,2.9769999980926514,2.880000114440918,2.9590001106262207,144044
2023-10-23,2.9260001182556152,2.9509999752044678,2.8610000610351562,2.9049999713897705,99128
2023-10-24,2.9709999561309814,2.996999979019165,2.875999927520752,2.9179999828338623,65427
2023-10-25,3.009999990463257,3.0339999198913574,2.9539999961853027,2.9749999046325684,31461
2023-10-26,3.2139999866485596,3.2790000438690186,2.9769999980926514,3.0280001163482666,88611
2023-10-27,3.1640000343322754,3.4010000228881836,3.135999917984009,3.250999927520752,140955
2023-10-30,3.3519999980926514,3.4049999713897705,3.321000099182129,3.4000000953674316,119526
2023-10-31,3.575000047683716,3.630000114440918,3.318000078201294,3.3299999237060547,238330
2023-11-01,3.49399995803833,3.6080000400543213,3.427999973297119,3.5999999046325684,151262
2023-11-02,3.4719998836517334,3.5199999809265137,3.4010000228881836,3.50600004196167,118508
2023-11-03,3.515000104904175,3.5759999752044678,3.4519999027252197,3.509999990463257,110113
2023-11-06,3.2639999389648438,3.4070000648498535,3.249000072479248,3.372999906539917,185742
2023-11-07,3.140000104904175,3.2950000762939453,3.0989999771118164,3.2730000019073486,186182
2023-11-08,3.1059999465942383,3.187999963760376,3.058000087738037,3.1760001182556152,172750
2023-11-09,3.0409998893737793,3.1619999408721924,3.0220000743865967,3.121999979019165,142578
2023-11-10,3.0329999923706055,3.0769999027252197,2.989000082015991,3.0380001068115234,106720
2023-11-13,3.197000026702881,3.246000051498413,3.061000108718872,3.063999891281128,165652
2023-11-14,3.1059999465942383,3.2639999389648438,3.0859999656677246,3.2330000400543213,146724
2023-11-15,3.190000057220459,3.2750000953674316,3.069999933242798,3.1059999465942383,153744
2023-11-16,3.062000036239624,3.265000104904175,3.0280001163482666,3.1510000228881836,179663
2023-11-17,2.9600000381469727,3.111999988555908,2.8929998874664307,3.055000066757202,159777
2023-11-20,2.881999969482422,2.9579999446868896,2.864000082015991,2.9570000171661377,113704
2023-11-21,2.8459999561309814,2.9210000038146973,2.8410000801086426,2.885999917984009,103671
2023-11-22,2.8970000743865967,2.921999931335449,2.819000005722046,2.867000102996826,59224
2023-11-23,2.934000015258789,2.937999963760376,2.8589999675750732,2.8970000743865967,59224
2023-11-24,2.8550000190734863,2.9509999752044678,2.7980000972747803,2.8970000743865967,34118
2023-11-27,2.7939999103546143,2.819999933242798,2.7090001106262207,2.7780001163482666,67039
2023-11-28,2.7060000896453857,2.815000057220459,2.6689999103546143,2.7899999618530273,187190
2023-11-29,2.803999900817871,2.869999885559082,2.759999990463257,2.7920000553131104,141591
2023-11-30,2.802000045776367,2.8550000190734863,2.760999917984009,2.7990000247955322,147752
2023-12-01,2.813999891281128,2.8440001010894775,2.753999948501587,2.809000015258789,133190
2023-12-04,2.694000005722046,2.752000093460083,2.6489999294281006,2.7279999256134033,161786
2023-12-05,2.7100000381469727,2.7860000133514404,2.674999952316284,2.6989998817443848,119974
2023-12-06,2.569000005722046,2.756999969482422,2.5409998893737793,2.6989998817443848,218374
2023-12-07,2.5850000381469727,2.621000051498413,2.489000082015991,2.569000005722046,248396
2023-12-08,2.5810000896453857,2.609999895095825,2.5380001068115234,2.559000015258789,190998
2023-12-11,2.430999994277954,2.490000009536743,2.2939999103546143,2.490000009536743,330300
2023-12-12,2.311000108718872,2.4609999656677246,2.2760000228881836,2.437999963760376,223455
2023-12-13,2.3350000381469727,2.384999990463257,2.234999895095825,2.2780001163482666,255188
2023-12-14,2.3919999599456787,2.421999931335449,2.328000068664551,2.3529999256134033,159486
2023-12-15,2.490999937057495,2.5439999103546143,2.380000114440918,2.4079999923706055,189244
2023-12-18,2.503000020980835,2.5969998836517334,2.48799991607666,2.503000020980835,154295
2023-12-19,2.492000102996826,2.565000057220459,2.384999990463257,2.5190000534057617,170435
2023-12-20,2.447000026702881,2.5899999141693115,2.4100000858306885,2.556999921798706,125263
2023-12-21,2.572000026702881,2.6040000915527344,2.4079999923706055,2.427000045776367,84545
2023-12-22,2.609999895095825,2.619999885559082,2.5280001163482666,2.5840001106262207,42835
2023-12-26,2.549999952316284,2.5810000896453857,2.4539999961853027,2.5450000762939453,50762
2023-12-27,2.61899995803833,2.7219998836517334,2.562000036239624,2.5799999237060547,129265
2023-12-28,2.556999921798706,2.5759999752044678,2.4119999408721924,2.4549999237060547,116059
2023-12-29,2.5139999389648438,2.561000108718872,2.489000082015991,2.5390000343322754,89598
2024-01-02,2.568000078201294,2.674999952316284,2.5239999294281006,2.6050000190734863,132454
2024-01-03,2.6679999828338623,2.7190001010894775,2.5369999408721924,2.575000047683716,166472
2024-01-04,2.821000099182129,2.86299991607666,2.680999994277954,2.687999963760376,206311
2024-01-05,2.8929998874664307,2.9059998989105225,2.680999994277954,2.8450000286102295,187503
2024-01-08,2.9800000190734863,3.01200008392334,2.694000005722046,2.950000047683716,237672
2024-01-09,3.190000057220459,3.3919999599456787,2.884000062942505,2.943000078201294,351780
2024-01-10,3.0390000343322754,3.2260000705718994,2.9560000896453857,3.1670000553131104,258013
2024-01-11,3.0969998836517334,3.2309999465942383,2.944999933242798,3.0290000438690186,235033
2024-01-12,3.312999963760376,3.377000093460083,3.1019999980926514,3.118000030517578,265883
2024-01-16,2.9000000953674316,3.188999891281128,2.822000026702881,3.11299991607666,228164
2024-01-17,2.869999885559082,2.9579999446868896,2.75600004196167,2.8429999351501465,150330
2024-01-18,2.697000026702881,2.9600000381469727,2.6659998893737793,2.875999927520752,151819
2024-01-19,2.5190000534057617,2.7139999866485596,2.5139999389648438,2.7119998931884766,138427
2024-01-22,2.4189999103546143,2.4700000286102295,2.311000108718872,2.380000114440918,121583
2024-01-23,2.450000047683716,2.49399995803833,2.325000047683716,2.437000036239624,69155
2024-01-24,2.6410000324249268,2.696000099182129,2.494999885559082,2.497999906539917,65497
2024-01-25,2.571000099182129,2.884000062942505,2.5260000228881836,2.683000087738037,44984
2024-01-26,2.7119998931884766,2.803999900817871,2.4240000247955322,2.6070001125335693,73015
2024-01-29,2.490000009536743,2.759999990463257,2.4110000133514404,2.680000066757202,164621
2024-01-30,2.0769999027252197,2.11899995803833,2.0460000038146973,2.059999942779541,139745
2024-01-31,2.0999999046325684,2.1579999923706055,2.0369999408721924,2.0899999141693115,142856
2024-02-01,2.049999952316284,2.1679999828338623,2.0329999923706055,2.134000062942505,161340
2024-02-02,2.0789999961853027,2.0999999046325684,2.0209999084472656,2.053999900817871,125062
2024-02-05,2.0820000171661377,2.127000093460083,2.0409998893737793,2.109999895095825,136031
2024-02-06,2.009000062942505,2.1019999980926514,1.996999979019165,2.068000078201294,137680
2024-02-07,1.9670000076293945,2.0399999618530273,1.9559999704360962,2.003000020980835,204064
2024-02-08,1.9170000553131104,1.9930000305175781,1.8669999837875366,1.9700000286102295,237169
2024-02-09,1.847000002861023,1.8849999904632568,1.8170000314712524,1.8849999904632568,247314
2024-02-12,1.7680000066757202,1.8630000352859497,1.7319999933242798,1.8049999475479126,242152
2024-02-13,1.6890000104904175,1.7860000133514404,1.6540000438690186,1.753999948501587,286586
2024-02-14,1.6089999675750732,1.684999942779541,1.590000033378601,1.6690000295639038,208956
2024-02-15,1.5809999704360962,1.6690000295639038,1.5729999542236328,1.6109999418258667,183342
2024-02-16,1.6089999675750732,1.6369999647140503,1.5750000476837158,1.5889999866485596,170384
2024-02-20,1.5759999752044678,1.7089999914169312,1.5219999551773071,1.5329999923706055,201471
2024-02-21,1.7730000019073486,1.7920000553131104,1.6770000457763672,1.718999981880188,170658
2024-02-22,1.7319999933242798,1.784000039100647,1.6610000133514404,1.784000039100647,87803
2024-02-23,1.6030000448226929,1.722000002861023,1.5809999704360962,1.722000002861023,47590
2024-02-26,1.659000039100647,1.7300000190734863,1.593999981880188,1.659999966621399,110505
2024-02-27,1.6150000095367432,1.7200000286102295,1.5110000371932983,1.625,179943
2024-02-28,1.8849999904632568,1.906000018119812,1.781999945640564,1.8170000314712524,149429
2024-02-29,1.8600000143051147,1.9179999828338623,1.8289999961853027,1.8680000305175781,141543
2024-03-01,1.8350000381469727,1.8880000114440918,1.809999942779541,1.8519999980926514,105501
2024-03-04,1.9160000085830688,1.9889999628067017,1.8700000047683716,1.8730000257492065,185412
2024-03-05,1.9570000171661377,2.009000062942505,1.8899999856948853,1.9279999732971191,142113
2024-03-06,1.9290000200271606,1.9830000400543213,1.9210000038146973,1.9500000476837158,107219
